name 	type 	id 	image1 	image2 	color1 	color2 	color3 	color4 	notPet 	unk5 	unk6 	lvl 	hpmax 	spmax 	hpx 	spx 	int 	atk 	def 	agi 	doanhtrai 	exp_bonus 	element 	skill1 	skill2 	skill3 	drop 	drop 	drop 	drop 	drop 	drop 	unk1 	skill4 	reborn 	unk2 	unk3
Binh Bạo Giáp	1	10136	1064	1001	159444555	159457158	640444456	444444444	0	1	4	100	773	339	40	24	6	57	38	31	4	0	2	11005	0	0	27072	32027	26095	34026	0	0	0	0	0	0	0
LangThốtTrưởng	1	10137	1064	1001	552444343	511555444	511444444	444444444	0	1	4	52	352	181	23	10	3	32	13	20	4	0	3	12004	0	0	27004	27036	0	0	0	0	0	0	0	0	0
Sư Nộ Giáp	1	10138	1064	1001	552444554	552871522	333444662	444444444	0	1	2	50	276	189	20	12	7	24	28	15	4	0	1	10006	0	0	27019	27019	26167	34005	0	0	0	0	0	0	0
Quân Mãnh Hổ	1	10139	1023	1001	660660333	660870444	444444444	444444444	0	1	2	97	749	330	39	23	7	48	42	31	4	0	1	10005	0	0	26105	26106	27071	42024	0	0	0	0	0	0	0
Ma Võ Sĩ	1	10140	1148	1001	551444444	161080666	444444151	444444444	0	20	1	98	757	333	39	23	5	50	25	52	4	0	4	13006	0	0	27071	26071	26105	46018	0	0	0	0	0	0	0
Dã Võ Quân	1	10141	1196	1001	209444554	309611444	444444306	444444444	0	1	3	95	732	324	38	22	6	51	44	27	4	0	2	11005	0	0	26011	26013	26070	0	0	0	0	0	0	0	0
Binh Sĩ Dã Hổ	1	10142	1023	1001	153353343	163888444	444444666	444444444	0	1	5	147	1474	584	61	33	11	82	61	42	4	0	4	13013	0	0	27074	27074	27074	0	0	0	0	0	0	0	0
Dã Hổ Quân	1	10143	1023	1001	662242444	363262444	444444262	444444444	0	1	6	45	226	176	18	11	13	18	18	12	4	0	4	13001	0	0	27047	27036	0	0	0	0	0	0	0	0	0
Dã Võ Thi	1	10144	1023	1001	661444566	777363444	444444252	444444444	0	1	7	60	364	219	24	15	11	30	24	21	4	0	4	13004	0	0	26084	27003	0	0	0	0	0	0	0	0	0
Ðịa Sư Quân	1	10145	1311	1001	551444344	661770444	224444444	444444444	0	1	3	148	1475	579	60	32	74	46	60	21	4	0	1	10011	0	0	27053	27053	27053	0	0	0	0	0	0	0	0
Thủy Sư Quân	1	10146	1314	1001	444446445	146246444	555146245	444444444	0	6	3	106	928	388	42	18	67	14	52	17	4	0	2	11011	0	0	26137	26138	26137	50001	0	0	0	0	0	0	0
Phù Thủy Lửa	1	10147	1156	1001	611011555	511111444	333444511	444444444	0	0	0	107	937	383	43	17	66	16	53	19	4	0	3	12010	0	0	26138	26137	26138	0	0	0	0	0	0	0	0
Phong Sư Quân	1	10148	1065	1001	444444554	668622444	761444622	444444444	0	1	2	50	241	194	18	13	26	13	13	17	4	0	4	13001	0	0	27018	26166	26166	0	24028	0	0	0	0	0	0
Quân Rượu Tế	1	10149	1065	1001	444444444	742363444	761444464	444444444	0	1	4	60	364	224	24	15	28	10	22	26	4	0	3	12007	0	0	26086	27048	0	0	0	0	0	0	0	0	0
Võ Dũng Sĩ	1	10150	1011	1001	444616555	567616444	444444616	444444444	0	6	1	21	124	109	12	5	4	8	6	7	4	0	2	11001	0	0	26047	43020	26088	0	0	0	0	0	0	0	0
Man Nữ Võ Lăng	1	10151	1156	1001	333222333	111358444	256444222	444444444	0	0	0	115	1031	388	49	15	62	22	47	33	4	0	1	10007	0	0	27072	27072	27051	0	0	0	0	0	0	0	0
Man.B.Võ Lăng	1	10152	1287	1001	444151334	141151141	551444444	444444444	0	6	6	116	1070	423	54	20	10	68	44	34	4	0	4	13009	0	0	27051	27051	27072	37991	0	0	0	0	0	0	0
Võ Vệ Sư	1	10153	1011	1001	444252454	252771444	444444663	444444444	0	6	6	50	291	190	20	12	11	20	33	10	4	0	4	13006	0	0	46018	27031	27036	0	0	0	0	0	0	0	0
Võ Vệ Tướng	1	10154	1011	1001	444456456	356771444	444444663	444444444	0	6	5	60	386	194	28	10	7	27	33	20	4	0	2	11005	0	0	26043	26170	0	0	0	0	0	0	0	0	0
Thiên Công Vệ	1	10155	1003	1001	662444444	333444651	440444333	444444444	0	2	2	49	246	190	20	12	21	6	23	16	4	0	1	10003	0	0	27016	26054	27037	0	0	0	0	0	0	0	0
Thiên.Ph.Tướng	1	10156	1003	1001	651444454	347357651	345444356	444444444	0	2	3	30	142	135	10	8	12	12	8	10	4	0	2	11001	0	0	26033	26051	0	0	0	0	0	0	0	0	0
Thiên.T.Tướng	1	10157	1003	1001	651444555	422411651	533444411	444444444	0	2	4	40	231	132	22	4	5	14	22	13	4	0	3	12005	0	0	27041	26035	0	0	0	0	0	0	0	0	0
Lục Pháp Sư	1	10158	1311	1001	351444454	151141444	141444141	444444444	0	1	7	107	984	345	50	11	67	15	54	18	4	0	4	13006	0	0	26202	26139	26202	50003	0	0	0	0	0	0	0
Hắc Pháp Sư	1	10159	1066	1001	444011333	110444222	444444444	444444444	0	0	0	106	951	355	46	13	66	14	56	14	4	0	1	10012	0	0	26139	26202	26139	0	0	0	0	0	0	0	0
Tiểu.Ch.Tướng	1	10160	1003	1001	662444333	151252551	242444242	444444444	0	2	1	70	502	197	35	8	10	34	32	26	4	0	4	13006	0	0	26159	27048	0	0	0	0	0	0	0	0	0
Ngưu Giác	1	10161	1054	1001	171444553	141151141	661444444	444444444	0	15	4	80	611	292	32	12	15	54	40	42	4	1840	1	10001	10005	10007	27067	27068	26088	0	0	0	0	0	0	0	0
Bạch Chim	1	10162	1082	1001	444555555	771771551	666444444	444444444	0	15	6	81	619	300	32	13	27	42	43	40	4	1863	4	13004	13006	13010	27067	27058	27068	0	0	0	0	0	0	0	0
Tôn Khanh	1	10163	1081	1001	661222444	553246551	246444246	444444444	0	15	5	82	556	314	21	15	29	49	39	46	4	1886	2	11003	11005	11008	26058	26029	26115	0	0	0	0	0	0	0	0
Vương Ðang	1	10164	1080	1001	661246444	553246551	246444246	444444444	0	15	2	83	635	317	33	15	19	53	49	32	4	1909	2	11001	11005	11008	26090	26068	27008	0	0	0	0	0	0	0	0
Quân Thái Bình	1	10165	1023	1001	308666555	327257444	444444405	444444444	0	1	1	100	917	368	47	17	11	46	55	20	4	0	2	11005	0	0	26013	26013	26106	0	0	0	0	0	0	0	0
Ðại.Ph.Tướng	1	10166	1083	1001	444444444	551444633	662722444	444444444	0	2	2	30	151	134	12	7	8	12	12	10	4	0	1	10003	0	0	26016	26053	0	0	0	0	0	0	0	0	0
Ð.Cương Tướng	1	10167	1148	1001	161444444	160444146	444444151	444444444	0	20	4	101	930	363	48	16	12	46	56	22	4	0	4	13010	0	0	26071	26071	26238	35010	0	0	0	0	0	0	0
Ðại Võ Tướng	1	10168	1083	1001	661444444	511533444	511333333	444444444	0	2	4	50	251	191	20	13	17	26	12	13	4	0	3	12005	0	0	27041	27056	0	0	0	0	0	0	0	0	0
Ð.Thành Tướng	1	10169	1147	1001	551444333	153154444	444444043	444444444	0	0	0	62	376	253	25	20	6	31	25	17	4	0	4	13009	0	0	26017	27027	0	0	0	0	0	0	0	0	0
Ð.Châu Tướng	1	10170	1083	1001	644444554	221333711	332811611	444444444	0	2	6	70	433	248	23	17	8	30	40	27	4	0	1	10006	0	0	26170	26050	0	0	0	0	0	0	0	0	0
Triệu Từ	1	10171	1062	1001	444444455	761456444	444444456	444444444	0	6	4	68	441	259	26	11	19	36	29	30	4	1564	4	13001	13002	13006	27027	27067	27038	0	0	0	0	0	0	0	0
Khổ Nhu 	1	10172	1011	1001	444444555	778771444	444444661	444444444	0	6	1	66	434	283	26	16	22	24	32	27	4	1518	4	13001	13004	13006	26067	26059	27042	0	0	0	0	0	0	0	0
Thanh Châu Sĩ	1	10173	1005	1001	551444343	222980444	444444444	444444444	0	1	2	32	152	159	11	12	20	7	3	11	4	0	1	10006	0	0	26036	27031	27029	46016	0	0	0	0	0	0	0
Quân ThanhChâu	1	10174	1007	1001	550444343	146357444	444444357	444444444	0	1	4	34	187	143	17	8	10	12	10	11	4	0	2	11003	0	0	27031	27029	27037	0	0	0	0	0	0	0	0
Binh ThanhChâu	1	10175	1023	1001	660642343	611711444	444444444	444444444	0	1	5	30	161	127	14	6	7	12	11	10	4	0	3	12002	0	0	27024	27024	27026	46016	0	0	0	0	0	0	0
Trưởng.Th.Châu	1	10176	1064	1001	550444343	161262444	151444262	444444444	0	1	6	35	185	144	16	8	13	10	12	12	4	0	4	13004	0	0	27029	27031	26036	46016	0	0	0	0	0	0	0
Lính Ma Dao	1	10177	1337	1001	141444333	660161660	770550444	444444444	0	0	0	106	977	375	50	16	5	66	59	11	4	0	1	10006	0	0	26013	26013	26071	0	0	0	0	0	0	0	0
Lính Ma Thương	1	10178	1196	1001	551444455	158151444	444444151	444444444	0	1	2	49	246	189	20	12	18	18	15	15	4	0	2	11001	0	0	26002	27055	0	0	0	0	0	0	0	0	0
Lính Ma Kiếm	1	10179	1314	1001	444507556	707414444	554444414	444444444	0	6	0	107	1003	364	53	14	60	23	53	12	4	0	2	11003	0	0	26071	26071	26013	0	0	0	0	0	0	0	0
Giang Tặc	1	10180	1021	1001	642444565	149851444	357444135	444444444	0	1	1	45	252	175	23	11	10	20	10	16	4	0	2	11005	0	0	26002	27055	0	0	0	0	0	0	0	0	0
Lính Kích Ngắn	1	10181	1196	1001	551444443	551246444	444444246	444444444	0	1	4	46	255	178	23	11	9	20	15	14	4	0	1	10003	0	0	27018	26101	0	0	0	0	0	0	0	0	0
Lính Dao Lớn	1	10182	1196	1001	551444344	640740444	444444444	444444444	0	1	5	35	176	154	14	10	6	16	17	7	4	0	4	13006	0	0	26162	27041	0	0	0	0	0	0	0	0	0
Họ Trúc	1	10183	1005	1001	141444555	688252444	444444262	444444444	0	1	6	59	298	209	24	13	9	20	23	29	4	0	4	13006	0	0	26065	26081	27019	46016	0	0	0	0	0	0	0
Khiết.Th.Quân	1	10184	1064	1001	551444565	333544444	555444444	444444444	0	1	2	35	176	154	14	10	6	16	17	7	4	0	1	10006	0	0	26065	26081	27019	0	0	0	0	0	0	0	0
Tử Thân Quân	1	10185	1023	1001	551407556	306515444	444444444	444444444	0	1	6	35	176	154	14	10	6	16	17	7	4	0	2	11005	0	0	26065	26081	27019	0	0	0	0	0	0	0	0
Hồng Thân Quân	1	10186	1196	1001	551444334	522622444	444444622	444444444	0	1	7	49	259	186	22	12	7	17	10	32	4	0	3	12004	0	0	26065	26081	27019	0	0	0	0	0	0	0	0
Lục Thân Quân	1	10187	1147	1001	551444544	141161050	444444444	444444444	0	0	0	35	176	154	14	10	6	16	17	7	4	0	4	13010	0	0	26065	26081	27019	0	0	0	0	0	0	0	0
Dân Ðói	1	10188	1056	1001	333444344	951777656	444444444	444444444	0	3	4	48	177	165	7	8	10	32	11	30	4	0	1	10006	0	0	27025	27024	46016	0	0	0	0	0	0	0	0
Binh Hắt Sơn 	1	10189	1064	1001	551444344	100444633	771444444	444444444	0	1	2	25	154	101	16	2	3	13	6	10	4	0	1	10003	0	0	26169	26003	26034	50001	0	0	0	0	0	0	0
B.ThươngHắtSơn	1	10190	1065	1001	771444344	100770633	333444444	444444444	0	1	2	26	162	103	17	2	3	14	7	9	4	0	1	10002	0	0	26003	26003	26034	46018	0	0	0	0	0	0	0
Tr.Binh HắtSơn	1	10191	1003	1001	551444444	333771123	333444333	444444444	0	2	2	46	234	181	19	12	20	16	12	13	4	0	1	10002	0	0	27024	26056	0	0	0	0	0	0	0	0	0
Ma Sư Hắt Sơn	1	10192	1238	1001	650333555	760444444	460151151	444444444	0	8	1	93	733	283	40	6	62	48	22	37	4	0	4	13004	13006	13009	0	0	0	0	0	0	0	0	0	0	0
Ðỗ Trưởng	1	10193	1081	1001	661343333	551161661	661444161	444444444	0	15	2	16	110	129	6	2	3	11	6	6	4	0	1	10001	0	0	26003	27041	27036	0	0	0	0	0	0	0	0
Ðào Thăng	1	10194	1098	1001	444511554	511611511	661444411	444444444	0	15	6	15	100	131	5	3	3	12	5	4	4	0	3	12002	0	0	26003	26003	27038	0	0	0	0	0	0	0	0
Võ Sĩ.Kh.Vàng	1	10195	1064	1001	551444555	551457444	661444457	444444444	0	1	3	11	55	122	2	2	2	4	10	4	4	0	1	10001	0	0	26065	26065	27036	50001	0	0	0	0	0	0	0
Ðao Sĩ.Kh.Vàng	1	10196	1023	1001	551333555	146981444	444444246	444444444	0	1	1	12	61	123	3	2	2	10	3	6	4	0	2	11001	0	0	26077	26077	27036	33021	0	0	0	0	0	0	0
Hổ Sĩ.Kh.Vàng	1	10197	1007	1001	551444334	161981444	444444252	444444444	0	1	4	14	74	126	5	2	3	7	3	10	4	0	4	13001	0	0	26047	26042	26042	43003	43033	0	0	0	0	0	0
Quý Khăn Vàng	1	10198	1065	1001	642444344	642981444	661444642	444444444	0	1	3	13	64	136	3	5	10	2	3	5	4	0	3	12001	0	0	27034	27034	27036	0	0	0	0	0	0	0	0
Lính Hắt Sơn	1	10199	1007	1001	551444444	232870444	444444444	444444444	0	1	2	28	172	133	11	8	10	9	9	9	4	0	1	10003	0	0	26169	26169	27035	0	0	0	0	0	0	0	0
Quân Hắt Sơn	1	10200	1005	1001	444444444	144777444	444444444	444444444	0	1	1	29	176	130	12	7	11	10	9	10	4	0	4	13004	0	0	26064	26169	26064	0	0	0	0	0	0	0	0
H.Sơn Chiến Sĩ	1	10201	1021	1001	772246344	344146444	444444245	444444444	0	1	5	30	181	134	12	8	9	12	11	9	4	0	2	11003	0	0	27004	27037	27004	50001	0	0	0	0	0	0	0
Hắt Sơn Võ Sĩ	1	10202	1023	1001	563652555	561444444	444444662	444444444	0	1	6	16	116	97	6	4	5	7	6	4	4	0	1	10002	0	0	26083	26084	41013	46018	0	0	0	0	0	0	0
HắtSơnGiápBinh	1	10203	1064	1001	553444455	151242522	151444444	444444444	0	1	7	17	120	99	7	4	4	5	8	6	4	0	4	13001	0	0	26084	26083	41002	46016	0	0	0	0	0	0	0
HắtSơnQuỷLính	1	10204	1064	1001	444444444	444722111	622444444	444444444	0	1	2	18	125	102	7	4	5	5	8	6	4	0	1	10002	0	0	26084	26084	26083	0	36004	0	0	0	0	0	0
Binh Kh.Vàng	1	10205	1005	1001	551048555	149246444	444444246	444444444	0	1	3	27	177	127	13	7	2	12	11	9	4	0	2	11001	0	0	27037	27041	27041	46018	0	0	0	0	0	0	0
GiápBinh KVàng	1	10206	1156	1001	146640556	149888444	146444540	444444444	0	0	0	127	1123	502	51	28	22	60	61	28	0	0	2	11005	0	0	27012	27012	27072	0	0	0	0	0	0	0	0
SơnBinh KhVàng	1	10207	1007	1001	551444444	232870444	444444444	444444444	0	1	2	70	462	250	28	17	16	26	34	24	4	0	1	10003	0	0	26169	26169	26167	46018	0	0	0	0	0	0	0
Dũng Sĩ KhVàng	1	10208	1005	1001	550444445	138474444	444444363	444444444	0	1	4	70	462	244	28	16	18	32	26	25	4	0	2	11005	0	0	27003	26167	27003	46016	0	0	0	0	0	0	0
Quân Sư KhVàng	1	10209	1066	1001	772444444	744146444	444444444	444444444	0	3	0	71	469	268	28	20	36	11	26	26	5	0	3	12007	0	0	26055	26055	27003	50001	0	0	0	0	0	0	0
Ðấu Sĩ Kh.Vàng	1	10210	1019	1001	151262444	977161566	444444777	444444444	0	2	8	128	1132	498	51	27	22	64	69	21	0	0	4	13009	0	0	27072	27072	27012	50003	0	0	0	0	0	0	0
Quân Sĩ KhVàng	1	10211	1064	1001	553444544	352425522	252444352	444444444	0	1	2	43	216	171	17	11	13	16	16	13	4	0	4	13001	0	0	26084	26084	40014	46016	40006	0	0	0	0	0	0
BinhSói KhVàng	1	10212	1064	1001	444444444	444722111	622444444	444444444	0	1	4	44	202	148	14	6	9	18	9	32	4	0	1	10002	0	0	26084	26084	40014	0	40006	0	0	0	0	0	0
Lãnhđạo KhVàng	1	10213	1005	1001	551444566	139764444	444444246	444444444	0	1	6	12	128	86	5	3	2	5	8	3	4	0	2	11001	0	0	27030	26001	26078	0	0	0	0	0	0	0	0
Người Ðào Mộ	1	10214	1027	1001	457457445	502358246	444444414	444444444	0	3	6	146	1459	561	60	30	38	50	76	36	0	0	2	11003	0	0	27015	27015	27015	0	0	0	0	0	0	0	0
Ðai Phong	1	10215	1065	1001	644444555	316761444	661444661	444444444	0	1	2	84	643	355	34	21	26	53	34	35	4	1932	2	11005	0	0	0	0	0	0	0	0	0	0	0	0	0
Lương.Tr.Ninh	1	10216	1003	1001	660444444	151050550	551444151	444444444	0	2	2	92	730	389	33	23	40	58	35	35	4	2116	4	13006	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoành Thương	1	10217	1003	1001	252444444	222222241	333444222	444444444	0	2	4	54	272	238	22	13	8	27	24	18	4	1242	1	10001	10002	10005	0	0	0	0	0	0	0	0	0	0	0
Trương Bác	1	10218	1081	1001	661332444	551661555	666444550	444444444	0	15	2	49	246	220	20	12	6	26	21	16	4	1127	4	13001	13004	13006	0	0	0	0	0	0	0	0	0	0	0
Lục Lương	1	10219	1004	1001	444551555	245650661	551444444	444444444	0	9	2	58	293	253	23	14	9	30	19	23	4	1334	1	10001	10002	10003	0	0	0	0	0	0	0	0	0	0	0
Lai Ðạt	1	10220	1108	1001	444551334	661551414	661515661	444444444	0	2	5	65	330	280	26	16	12	37	32	22	4	1495	1	10001	10002	10003	0	0	0	0	0	0	0	0	0	0	0
Trương Tu	1	10221	1066	1001	444131544	455444141	444444661	444444444	0	3	0	61	309	272	24	16	36	17	20	22	4	1403	4	13001	13004	13006	0	0	0	0	0	47102	0	0	0	0	0
Quan Hạo	1	10222	1019	1001	551156444	246257551	444444246	444444444	0	2	3	65	330	279	26	16	11	37	30	25	4	1495	2	11001	11003	11005	0	0	0	0	0	0	0	0	0	0	0
Trương Hiểu	1	10223	1165	1001	880440444	411644444	444444411	444444444	0	3	5	55	277	247	22	14	27	19	18	13	4	1265	3	12001	12002	12004	0	0	0	0	0	0	0	0	0	0	0
Binh Khăn Vàng	1	10224	1105	1001	444444444	161151444	151333151	444444444	0	8	11	103	1021	355	44	14	14	76	62	22	4	0	4	13001	13004	13009	0	0	0	0	0	0	0	0	0	0	0
Binh Khăn Vàng	1	10225	1157	1001	444444666	224444111	554444444	444444444	0	6	1	92	768	306	39	10	11	71	41	11	4	0	1	10006	0	0	0	0	0	0	0	0	0	0	0	0	0
Binh Khăn Vàng	1	10226	1319	1001	711444555	811622444	444444444	444444444	0	6	7	89	684	293	36	9	8	64	38	22	4	0	3	12002	0	0	0	0	0	0	0	0	0	0	0	0	0
LínhTrườngKích	1	10227	1311	1001	252444555	222161444	333444444	444444444	0	1	7	86	663	275	35	7	8	50	46	25	4	0	1	10006	0	0	0	0	0	0	0	0	0	0	0	0	0
TLỗChưa RaTrận	1	10228	1196	1001	411444555	551870444	444444660	444444444	0	1	1	105	906	392	40	19	16	57	59	17	4	2415	1	10006	0	0	26251	26251	32026	36010	0	0	0	0	0	0	0
Phong Ðao Binh	1	10229	1147	1001	411444555	138860246	444444246	444444444	0	0	0	105	944	366	46	15	12	64	60	11	4	2415	2	11005	0	0	32026	32026	26251	50003	0	0	0	0	0	0	0
Trung chế tửu	1	10230	1311	1001	551444344	551661444	622444660	444444444	0	1	3	120	1031	393	44	14	52	67	45	16	4	2760	1	10007	0	0	27051	27051	26237	0	0	0	0	0	0	0	0
Ðao Sư Quân	1	10231	1066	1001	444444544	522444760	444444760	444444444	0	0	0	121	1031	401	43	15	59	68	43	11	4	2783	3	12010	0	0	26237	26237	27051	33030	0	0	0	0	0	0	0
Trương Lỗ	1	10232	1374	1001	651444544	551111444	444444444	444444444	0	2	9	124	1510	488	56	27	85	41	21	57	4	2852	1	10005	10006	10011	0	0	0	0	0	47171	0	0	0	0	0
Dương Nhâm	1	10233	1076	1001	444333444	333444444	960650444	444444444	0	8	9	93	786	364	41	19	20	62	45	28	4	2139	1	10003	10006	10008	0	0	0	0	0	47321	0	0	0	0	0
Dương Ngang	1	10234	1109	1001	444660344	660522760	650722660	444444444	0	2	8	89	705	355	39	19	17	60	46	27	4	2047	1	10002	10006	10007	0	0	0	0	0	0	0	0	0	0	0
Diêm Phố	1	10235	1373	1001	660444455	540357444	444444245	444444444	0	3	3	92	780	374	41	21	67	25	50	12	4	2116	1	10003	10007	10008	0	0	0	0	0	47280	0	0	0	0	0
Dương Tùng	1	10236	1328	1001	660444444	550333230	444444444	444444444	0	3	4	69	463	250	29	9	41	17	32	25	4	1587	1	10001	10003	10005	0	0	0	0	0	47349	0	0	0	0	0
Dương Bá	1	10237	1329	1001	444511444	411622650	444444522	444444444	0	3	1	65	411	258	23	12	40	22	16	33	4	1495	3	12002	12004	12006	0	0	0	0	0	0	0	0	0	0	0
Chu Phụng	1	10238	1343	1001	555444555	161161666	151151444	444444444	0	24	1	116	1381	397	66	16	12	82	62	33	4	2668	4	13004	13009	13010	0	0	0	0	0	0	0	0	0	0	0
T.ThủyTặc	1	10239	1337	1001	141444544	151606404	414414414	444444444	0	0	0	102	937	308	48	7	8	69	58	11	4	2346	2	11005	0	0	0	0	0	0	0	0	0	0	0	0	0
Ðại Ðao Tặc	1	10240	1341	1001	661444434	961514516	444444414	444444444	0	6	8	94	789	285	48	6	6	58	55	11	4	2162	2	11005	0	0	0	0	0	0	0	0	0	0	0	0	0
Loan đao tặc	1	10241	1342	1001	306444444	960515661	444444414	444444444	0	6	9	94	789	285	48	6	6	58	55	11	4	2162	1	10006	0	0	0	0	0	0	0	0	0	0	0	0	0
Quan Bình	1	10242	1342	1001	161444454	161161661	444444151	444444444	0	6	1	57	344	156	33	4	9	27	23	17	4	1311	4	13004	0	0	26088	26088	26160	50001	0	0	0	0	0	0	0
Quan Vũ	1	10243	1015	1001	444333444	444444555	444444252	444444444	0	5	0	135	1643	487	40	23	40	100	49	48	2	3105	4	13006	13009	13013	26157	0	0	48058	0	47050	0	0	0	0	0
Lĩnh Man binh	1	10244	1287	1001	444611555	811611660	511444611	444444444	0	6	9	61	424	210	34	5	8	32	24	16	4	1403	3	12006	0	0	26244	26244	26230	0	0	0	0	0	0	0	0
Sơn Man binh	1	10245	1175	1001	660111333	222860550	664444444	444444444	0	8	4	62	433	218	35	6	7	34	27	16	4	1426	1	10006	0	0	26230	26230	26244	0	0	0	0	0	0	0	0
Nghiêm Nhan	1	10246	1415	1001	640444554	148146444	146860146	444444444	0	1	4	60	364	208	24	5	9	35	31	15	4	1380	2	11005	0	0	26229	26229	27008	0	0	0	0	0	0	0	0
Lê Tinh Binh	1	10247	1287	1001	444677454	161161141	555444444	444444444	0	6	2	62	389	218	27	6	8	34	32	17	4	1426	4	13006	0	0	27008	27008	26229	50002	0	0	0	0	0	0	0
Cự Sa Dũng Phu	1	10248	1147	1001	569444333	459666650	444444650	444444444	0	0	0	77	660	250	43	6	5	47	46	6	4	1771	4	13010	0	0	26128	26128	26200	0	0	0	0	0	0	0	0
Cự Sa Binh	1	10249	1196	1001	100444344	111171444	444444444	444444444	0	1	2	78	595	264	31	8	11	45	14	45	4	1794	1	10006	0	0	26200	26200	26128	38007	0	0	0	0	0	0	0
Thủy Ðạo Ma	1	10250	1311	1001	550444545	307970444	414444414	444444444	0	1	8	80	611	268	32	8	51	7	28	34	4	1840	2	11003	0	0	26136	26136	26201	35030	0	0	0	0	0	0	0
Hải Tặc Vu	1	10251	1314	1001	444622555	822444444	555444411	444444444	0	6	10	81	629	276	34	9	49	7	27	35	4	1863	3	12007	0	0	26201	26201	26136	0	0	0	0	0	0	0	0
Hồi Ðao Tốt	1	10252	1415	1001	151355454	151147444	142262245	444444444	0	1	8	90	753	271	46	5	10	56	48	14	4	2070	4	13010	0	0	26095	26095	26251	0	0	0	0	0	0	0	0
Phi Mâu Tướng	1	10253	1423	1001	611444444	644622246	533245511	444444444	0	2	12	91	809	273	54	5	8	52	45	15	4	2093	3	12009	0	0	26251	26251	26095	42025	0	0	0	0	0	0	0
Kiêu Dũng Binh	1	10254	1416	1001	444614555	717444444	329525444	444444444	0	6	10	94	789	292	48	7	10	53	32	44	4	2162	2	11005	0	0	32026	32026	27051	0	0	0	0	0	0	0	0
Câu Ðao Tướng	1	10255	1424	1001	444444444	522711611	550522411	444444444	0	2	13	95	795	294	48	7	9	52	38	35	4	2185	3	12009	0	0	27051	27051	32026	0	38008	0	0	0	0	0	0
Hải Ba Tài	1	10256	1311	1001	551444444	778970444	666444650	444444444	0	1	5	45	291	166	22	3	7	24	28	10	4	1035	4	13001	13004	13010	0	0	0	0	0	0	0	0	0	0	0
Nghê Hải Tặc 	1	10257	1415	1001	444456444	677777444	567156145	444444444	0	1	6	94	767	304	37	9	11	55	51	21	4	2162	2	11005	0	0	26139	26139	26203	0	0	0	0	0	0	0	0
Sa Hải Tặc 	1	10258	1416	1001	444671333	262171444	151661661	444444444	0	6	2	96	788	321	38	11	12	54	49	25	4	2208	4	13009	0	0	26203	26203	26139	0	0	0	0	0	0	0	0
Ngạc Hải Tặc	1	10259	1337	1001	444444443	661771444	660444145	444444444	0	0	0	99	817	283	40	4	6	70	58	18	4	2277	1	10006	0	0	26138	26138	26137	0	0	0	0	0	0	0	0
Giao Hải Tặc 	1	10260	1310	1001	444811555	511444444	711444444	444444444	0	18	1	100	703	317	21	9	16	68	32	50	4	2300	3	12009	0	0	26137	26137	26138	0	0	0	0	0	0	0	0
Kích Ðao	1	10261	1337	1001	444444555	148156555	155555245	444444444	0	0	0	112	1180	388	75	16	7	58	51	12	4	2576	2	11005	0	0	26252	26252	32038	0	0	0	0	0	0	0	0
Hàn Phi	1	10262	1021	1001	897147555	988147444	444444666	444444444	0	1	7	113	1122	338	65	8	19	53	52	28	4	2599	4	13010	0	0	32038	32038	26252	50003	0	0	0	0	0	0	0
LangBinh T Ti	1	10263	1157	1001	444444333	555444211	111444444	444444444	0	6	10	156	1649	513	76	20	22	83	78	29	4	3588	1	10006	0	0	26347	26347	27084	0	50005	0	0	0	0	0	0
Tử sĩ Tiên Ti	1	10264	1241	1001	379444666	159870444	660167145	444444444	0	1	8	157	1664	544	77	24	26	79	74	30	4	3611	2	11005	0	0	27084	27084	26347	33041	0	0	0	0	0	0	0
Bành Tài	1	10265	1484	1001	148722444	911444046	565444611	444444444	0	24	1	123	1547	532	63	34	21	81	57	28	4	2829	3	12006	12008	12009	0	0	0	0	0	0	0	0	0	0	0
Lý Ngọc	1	10266	1464	1001	411622555	666711444	147511444	444444444	0	2	1	106	1121	436	56	26	18	76	48	24	4	2438	3	12004	12006	12009	0	0	0	0	0	0	0	0	0	0	0
Vương Hải	1	10267	1465	1001	444622444	666711444	147511444	444444444	0	2	5	106	1128	436	57	26	18	73	50	24	4	2438	3	12005	12006	12009	0	0	0	0	0	0	0	0	0	0	0
Tay sai hảitặc	1	10268	1416	1001	444444444	970457444	159870146	444444444	0	6	4	57	327	156	30	4	12	28	20	19	4	1311	2	11005	0	0	0	0	0	0	0	0	0	0	0	0	0
Tr.Bảo bị hại	1	10269	1050	1001	444444444	444444444	444444444	444444444	0	0	0	44	176	169	9	10	28	12	14	16	0	0	2	11002	11003	0	0	0	0	0	0	0	0	0	0	0	0
Tr.Lương bị	1	10270	1050	1001	444636444	444363444	444444444	444444444	0	2	2	38	316	176	6	8	31	8	14	17	0	0	3	12003	12009	0	0	0	0	0	0	0	0	0	0	0	0
Ðại võ quan	1	10271	1004	1001	444444444	444444444	444444444	444444444	0	0	0	0	20	60	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vu Cấm	2	11001	1076	1001	444552444	511787444	711666444	444444444	0	8	5	101	983	357	40	15	19	85	40	38	1	2323	3	12006	12008	12012	0	0	0	0	0	47042	0	0	0	0	0
