id 	dialog 
10324	Ðừng tưởng Ðổng Trác là mập như đầu heo, mấy năm về trước hắn chiến tranh với người Khương, còn lập rất nhiều công nữa! 
10325	Hứ! Không ngờ Hòang đế gọi Thập Thừơng Tử Lý Trương Nhường là cha, Triệu Trung là mẹ, những ngày khổ của lão bá tánh còn rất dài! 
10326	Nếu Thập Thường không hại trung lương, gây chia rẽ, thiên hạ sao mà bị ô uế thế này?
10327	Những người học thức như chúng tôi trọng nhất là lễ khí, muốn làm xã hội thanh lưu, tuyệt đối không cuối đầu với bọn thái giám.
10328	Nghe nói mấy năm trước, có một khí đen mười mấy trượng bay vào Ốn Ðức Ðiện của Hòang cung, đây là một dự báo tồi nhất.
10329	Mấy năm về trước Năm Nguyện Quận xảy ra lở núi, chết rất nhiều người nhưng chàng thanh niên Lữ Bố không một tí sợ hãi. Ta quả thật rất yêu người. 
10330	Ta bị mất một con ngựa trắng rồi, ngươi có thể giúp ta tìm lại không?
10331	Ðược, ta giúp ngươi tìm  
10332	Biến đi cho đẹp trời!
10333	Mẹ tôi bệnh rất nặng, đại phu nói lá cây du có thể làm thành thuốc, nhưng không dễ kiếm, chàng thanh niên biết ở đâu có thể tìm được chứ?
10334	Nghe nói dùng trúc đồng mảnh làm cơm trúc đồng đặc biệt thơm, ở đâu có thể tìm thấy trúc đồng mảnh ta?
10335	Sử thứ Ưu Châu Lưu Yên báo cáo bốn phương bá tánh, nay khăn vàng tập trung làm phản, tàn sát sinh mạng, phụng thiên tử tập họp tráng sỹ cứu nước.
10336	Ngươi biết không? Nghe nói gần đây có chuyện kỳ lạ xảy ra, gà mái trở thành gà trống, điềm báo thiên hạ sắp loạn! 
10337	Mãnh tướng của Ưu Châu? Ta nghĩ là Công Tôn Tán ? Hắn đã từng cưỡi binh đột nhập tục Tiên Tỳ, giết chết mấy chục người đấy! 
10338	Công Tôn Tán cưỡi con ngựa trắng thật là oai phong! tuy là vậy nhưng tim hắn đen tối, nghe nói hắn thường giết hại xem mạng người như cỏ rác.
10339	Ðại công tử Tôn Sách của Tôn gia, không những đẹp trai, nói chuyện còn rất là hài hước nữa, ở trong thôn không có một cô gái nào mà không thích hắn! 
10340	Trương Giác đại soái rất lợi hại ,người ta nói hắn được thần chỉ thị, lấy được thái bình thuật có thể kêu mưa gọi gió, còn có thể giúp ngươì trị bệnh.
10341	Mấy ngày trước đại công tử Viên Thiều của Viên gia qua đây, quả nhiên là tướng mạo không kém cõi há! Vọng tục tứ thế tam công, thật ra là như thế nào!
10342	Cũng không biết thật hay giả? Nghe nói có người sử dụng thanh long thượng nguyệt đao nặng 82 cân, đao nặng thế, ai có thể động võ được?
10343	Ðừng có xem thường tiểu tử Tào Tháo đấy, nhà hắn rất là có tiền, có thế đó, cha hắn là Tào Tung, đã từng dùng 3 tỷ để mua quan đó! 
10344	Thường Sơn có một thiếu niên, hình như gọi là Triệu cái gì Tử Long đó, tổng quát là muốn kết giao để có thể an định anh hùng thiên hạ.
10345	Tứ thế tam công Viên gia, cũng có loại người đó à? Tiểu tử Viên Thuật tâm thuật bất chính này, nghe nói là đã gây ra hoạ rồi.
10346	Ta già rồi, không còn hơi sức để trừng trị bọn khăn vàng đó nữa.
10347	Thiên hạ hưng vong, [thất phu] hữu trách! 
10348	Chúng ta học thánh hiền, đương nhiên hiểu được đạo lý trung quân aí quốc, nhưng triều chính hủ bại như vậy, quân khăn vàng cũng vì vậy mà ra! 
10349	Ngươi có thể đừng  nói bậy không! 
10350	Ta phải suy nghĩ kỹ.........
10351	Chiến tranh chết rất nhiều người đấy, ta sợ hãi........
10352	Lấy cáo thị 
10353	Chịu thua
10354	 Tay nghề Ngài quả nhiên tốt! 
10355	Dám lấy cáo thị nhất định phải có thực lực! Chứ không cần một bao cỏ dại.
10356	Giới Kiều là con đường phải qua, nhưng địa hình hiểm nguy các đường khác quân khăn vàng đã bố trí binh lính canh gác, ngươi phải thật cẩn thận
10357	Tiền bạc
10358	Vật Phẩm đầy đủ
10359	Nơi ở
10360	Võ Tướng
10361	Bán vật phẩm
10362	Dự trù điểm kỷ lục
10363	Ăn uống
10364	Hoan nghênh quý khách đến với quán internet cafe  *Thôn tính Thiên Ðịa*
10365	Oái! Ðây là nơi nào vậy, ta không phải ở quán internet sao, ông là ai?
10366	Sao mà ăn tiền ta vậy, đúng là cái máy bị hư! 
10367	Nơi này cũng khá đấy chứ, không biết có gì chơi hay không.
10368	Máy bảng giá bên kia có đủ loại thức uống, mời tự nhiên.
10369	Hơhơ, vừa rồi người già tóc trắng đó là ta đây và đỉnh đỉnh đại danh Bắc Ðẩu Tinh Quân là ta đây .
10370	Ngươi mặt vào mới kỳ lạ đó! ?
10371	Lão tử ta tặng cho ngươi bộ y phục này đấy! 
10372	Như vậy nhìn thấy thuận mắt hơn .
10373	Như vậy nhìn thấy thuận mắt hơn .
10374	Ta muốn đi dạo,  một tí sẽ tớí tìm ngươi.
10375	Bây giờ ta phải đi sông pha giang hồ, làm phiền ngươi đưa ta  ra ngoài.
10376	Tử đi nghìn sơn vạn nước, ta nghĩ sẽ có ngày gặp lại, ta Bắc Ðẩu Tinh Quân đưa ngươi 1 chuyến vậy! 
10377	Ủa? Ðây có một con ngựa trắng, không biết có phải là của mã phu bị chạy mất hay không?
10378	Dẫn về cho hắn xem thử nào
10379	kệ mặt hắn
10380	Ah! Ðây đúng là con ngựa trắng của tôi, thật cám ơn ngươi.
10381	Chàng thanh niên, ngươi thật lợi hại, lại có thể tìm được.
10382	Lá cây Du này không phải là ta đã từng tìm rất lâu hay sao? Mẹ tôi.....tôi có cứu rồi! 
10383	Ah! .............
10384	Ta nghĩ thời đại này rất cần sự trợ giúp của ngươi, đã đến rồi, thì thay bộ y phục này vậy.
10385	Ðược thôi, không lấy thì không lấy
10386	Thôi, bộ y phục này xấu quá
10387	Ra khỏi phòng này có sơn động để ngươi tập luyện, còn có 1 số người chỉ ngươi những vấn đề cần chú ý, hãy nói chuyện với họ.
10388	Khi chơi sử dụng chuột để điều khiển nhân vật, sử dụng nút lên xuống để điều khiển khi gặp trở ngại ở cửa ra vào, anh muốn đi vào chốn giang hồ chưa? 
10389	Không sai, ta đã chuẩn bị rồi.
10390	Ðợi 1 tí, để ta nghĩ xem nào.
10391	Khi nào chuẩn bị xong hãy đến đây.
10392	Khi tăng cấp có 2 điểm: năng lực và kĩ năng, thổ khắc thuỷ, thuỷ khắc hỏa, hỏa khắc phong, phong khắc thổ. Nếu không hiểu thì tới hỏi ta.
10393	Ta là Nam Ðẩu Tinh Quân đây, ngươi muốn biết cái gì?
10394	Thổ, thuỷ, hỏa, phong liên quan tương khắc, trong chiến tranh ta thuộc tính tương khắc kỳ ảo, có thể chiến thắng bất ngờ.
10395	Người chơi tuy là có thể học tập thuộc tính bản thân ngoài ra còn kỹ năng thuộc tính khác, nhưng tốn rất nhiều điểm kỹ năng sau khi nhân vật tăng cấp
10396	Cám ơn, vậy là đủ rồi
10397	Khi chơi đơn trong thời gian chiến đấu, nhất định phải đánh bại hết địch mới lấy đủ exp và vật phẩm. Trong nhóm, người kết thúc cuối cùng sẽ được hưởng
10398	Trong lúc chiến đấu, phía dưới bên phải màn hình sẽ xuất hiện lựa chọn tấn công, kĩ năng, phòng vệ, bắt trói, chạy trốn, cầu cứu.
10399	Có 3 lọai kênh chat, chat chung trong vùng (kênh chung), chat riêng ( kênh thì thầm) và chat đặt biệt (GM). Nếu phạm luật trong GM sẽ bị trừng phạt.   
10400	Khi ngươi ấn nút cầu cứu, người chơi ở ngòai cuộc có thế thấy ngươi cầu hòa, để những người chơi khác gia nhập chiến đấu.
10401	Bốn thuộc tính lớn tương khắc vì thổ khắc thuỷ, thuỷ khắc hỏa, hỏa khắc phong, phong khắc thổ.
10402	Năng lực của nhân vật chia thành lực đánh, phòng ngự, trí lực, linh họat, thể chất, năng lượng. Mỗi lọai đại diện cho mỗi chỉ số trên người nhân vật.
10403	Trong nhóm nếu như họp sức cùng đánh chung kẻ địch, thì exp và vật phẩm sẽ được chia đều cho tất cả người trong nhóm.
10404	Bắt trói là bắt địch thành thuộc hạ của mình: địch, bá tánh, tướng soái toàn bộ đều có thể bắt trói. Bắt trói tác dụng hơn nếu địch đã bị thương.
10405	Cầu cứu là khi đánh không lại đối thủ, khi đó người chơi đi ngang qua thấy, có thể sẽ vào giúp, phải bật nút tham chiến để người khác cứu giúp.
10406	Ðúng rồi, ngày trước ta bị rớt một cái tạp thiết thạch ngươi có thấy không?
10407	Wo! Ngươi tìm được tạp thiết thạch của ta rồi à, đây 5 trạng nguyên xem như tiền tạ lễ vậy.
10408	Ngươi cần cái gì ?
10409	Khách Sạn có thể cung cấp người chơi kí để võ tướng,  tiền trang có thể kí gởi tiền vàng và vật dụng, trong lúc giao dịch với người khác
10410	Ừa ..... Trong mình ngươi có Lộ Chi không ? Ðó là một lọai gỗ,  nếu có có thể chia cho tôi không ?
10411	Cám ơn ngươi  tặng  ta kỹ lỗ. Vậy ta lấy thuốc nước cường thân cho ngươi.
10412	Buôn bán thảo mộc phải cần ở tiệm thuốc, buôn bán võ khí phòng bị phải cần ở tiệm rèn, buôn bán tạp hoá thì tới tiệm thương nhân tạp hoá.
10413	Nếu như ngươi giúp ta lấy được 3 cân sắn dây, ta đưa ngươi 5 trạng nguyên tiền ngươi thấy sao?
10414	5 trạng nguyên của ta đâu?
10415	Ðúng là cái này đây, 5 trạng nguyên của ngươi đây.
10416	Nếu người chơi muốn tổ chức đội, chọn đội xong rồi mới chọn gia nhập đội ngũ, đội trưởng có thể chỉ định 1 người làm quân sư
10417	Nếu như ngươi giúp ta lấy được 2 miếng vải rách kia, ta nhất định sẽ thật cảm ơn ngươi.
10418	Ngươi đã lấy được 2 miếng vải rách chưa?
10419	Thật cảm ơn ngươi, đây tặng ngươi bình thuốc cường thân này .
10420	Nếu như có thể tìm được thì thật cảm ơn ngươi.
10421	Vậy ta vạn sự nhờ vào ngươi.
10422	Ngươi quả thật là 1 người hảo tâm, ở thời đại này, loại người như vậy không nhiều.
10423	Tứ đại thuộc tính giải thích.
10424	Năng lực nhân vật giải thích.
10425	Ðiều tốt của tổ chức đội
10426	Chú ý lời phát ngôn
10427	Ah! ........lại tới nữa...........
10428	Ồ! đúng rồi, ta cần 2 cái phàm thạch đồng để làm ra 1 võ khí, ngươi có thể giúp ta tới sơn động đào 1 tí về không?
10429	Trên người của ngươi có bánh bao hương thịt không, hiện giờ ở tiệm hàng này đang thiếu, ngươi giúp ta đổi 2 cái bao thịt hương được không?
10430	Thuốc cường thân nhất định cần dùng với 3 cân sắn dây hợp thành, nghe nói trong sơn động hình như có 1 ít? Có thể giúp ta tìm không nào?
10431	Ðược, ta sẽ giúp ngươi .
10432	Quả nhiên là 2 viên phàn thạch đồng địa chất tốt, vất vả cho ngươi quá, đây là 1 ít lòng thành của tôi. 
10433	Wa! bánh bao hương thịt thơm quá, thật thiệt thòi cho ngươi .
10434	Không ngờ ngươi lại tìm được sắn dây, có thể xem như là có duyên, hay là ta lấy 2 thứ hợp thành thuốc nước tặng cho ngươi .
10435	Nghe nói Nam Bắc Ðẩu Tinh Quân là 1 đôi bạn sống chết tương giao! 
10436	Tất cả phải cẩn thận tí, trông sơn động thần bí có thần bí kỳ quái ở.
10437	Thế giới bên ngoài đang 1 phen hoảng loạn, các nơi anh hùng đều chạy trốn.
10438	Tất cả đều nhờ vào ngươi.
10439	Hợp thành của vật phẩm cần các loại nguyên liệu để tổ hợp, ví dụ vải với vải hợp thành y phục, thực vật và thực vật hợp thành loại thảo mộc
10440	Ngươi tham gia qua rồi! 
10441	Ta không còn binh lực dư ra.
10442	Chúng tôi chuyên kinh doanh trò chơi trên mạng.
10443	Mọi thứ trong game không phải là giả sao?
10444	Cái này à, hehe, quý khách chơi qua thì mới thấy được sự huyền diệu của nó.
10445	Quý khách sẽ chơi trong bao lâu?
10446	Ấy, ta đi dạo xem thế nào rồi mới quyết định.
10447	Ông già này mặt đồ sao kỳ quái thế? 
10448	Người bạn nhỏ, có phải ngươi nói chuyện với ta không?
10449	Ðúng vậy, không thì còn ai ở đây nữa?
10450	Hừm! Tương lai ngươi nhất nhất định thành người giỏi, ngươi có hứng thú cùng ta đi phiêu lưu 1 phen không?
10451	Tôi phải về nói với mẹ tôi đã.......
10452	Người bạn nhỏ, có phải ngươi nói chuyện với ta không?
10453	Ðây miếng ngân thạch nhỏ này là xem như lễ gặp mặt vậy. Nghe nói tiệm đối diện tiểu nhị có sưu tầm thạch đầu, hay là bọn ngươi có thể giao lưu 1 tí.
10454	Vợ của ông chủ Lò Rèn bị bệnh, ta lần trước bốc thuốc ít 1 vị Hoàng Liên. Ngươi có thể giúp ta đưa cho hắn không?
10455	Ông chủ của tiệm thuốc muốn ăn bánh bao lớn, ta không rảnh, ngươi có thể giúp ta đưa cho hắn không?
10456	Ngươi có thể hạ sơn đi xem, với các nơi anh hùng kết làm bạn, tạo ra thuộc về thời đại của mình.
10457	Ngươi có phải đã quên đi nói chuyện với người nào đó không.
10458	Con trai ta ở quan phủ làm binh lính, ta rất lo lắng sức khỏe của nó, ngươi có thể giúp ta đưa bức thư này cho con ta không?
10459	Nhận được thư của mẹ thật là làm ta nhớ nhà, vì cám ơn ngươi ta đặc biệt nói với ngươi 1 bí mật.........
10460	Có khi thật là nhớ mẹ và nhớ quê nhà.
10461	Ðược, ta nhất định sẽ giúp ngươi.
10462	Ðược thôi, không thành vấn đề.
10463	Thuyết minh liên quan tới [chiến đấu].
10464	Thuyết minh liên quan tới [giao dịch].
10465	Thuyết minh liên quan tới [chế tạo].
10466	Ài! chào khách quan.
10467	Nhận võ khí
10468	Nhận thảo mộc
10469	Nhận thức ăn
10470	Trên người không có tiền thì tạm dùng trước.
10471	Ngươi không phải đã lấy rồi sao? Ðừng quá đáng như thế! 
10472	Ngươi không phải là ông già quái  ở cương gia sao.
10473	Ðúng vậy, nói cho ngươi nghe nếu như hạ sơn rồi thì không thể nào quây đầu lại đo! 
